Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,192296.15,Stock Count 2018-11-08,1728,688,40,27,2018-11-10 08:28:07,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,192336.15,Stock Count 2018-11-08,1729,681,40,1,2018-11-10 08:28:21,13,Subash
Updated,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,192376.15,Stock Count 2018-11-08,1729,681,40,2,2018-11-10 08:28:36,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,192616.15,Stock Count 2018-11-08,1730,684,40,6,2018-11-10 08:28:59,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,193216.15,Stock Count 2018-11-08,1731,606,150,4,2018-11-10 08:29:30,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,193536.15,Stock Count 2018-11-08,1732,687,80,4,2018-11-10 08:29:53,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,194056.15,Stock Count 2018-11-08,1733,874,65,8,2018-11-10 08:30:36,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,196756.15,Stock Count 2018-11-08,1734,789,450,6,2018-11-10 08:31:03,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,201306.15,Stock Count 2018-11-08,1735,821,650,7,2018-11-10 08:31:48,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,201546.15,Stock Count 2018-11-08,1736,851,30,8,2018-11-10 08:33:57,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,203616.15,Stock Count 2018-11-08,1737,240,690,3,2018-11-10 08:34:19,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,205016.15,Stock Count 2018-11-08,1738,241,350,4,2018-11-10 08:34:50,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,243016.15,Stock Count 2018-11-08,1739,320,7600,5,2018-11-10 08:36:22,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,276016.15,Stock Count 2018-11-08,1740,321,11000,3,2018-11-10 08:36:48,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,296116.15,Stock Count 2018-11-08,1741,322,20100,1,2018-11-10 08:37:00,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,298866.15,Stock Count 2018-11-08,1742,234,2750,1,2018-11-10 08:37:55,13,Subash
Created,416,PO/11/18/537/0/00416,537,0,2018-11-09 17:07,300766.15,Stock Count 2018-11-08,1743,562,475,4,2018-11-10 08:38:59,13,Subash
Posted,416,,,,,,,,,,,2018-11-10 08:39:31,13,Subash
Created,418,PO/11/18/537/0/00418,537,0,2018-11-10 09:11,10000,STOCK COUNT 2018-11-08,1744,603,2500,4,2018-11-10 09:36:46,13,Subash
Created,418,PO/11/18/537/0/00418,537,0,2018-11-10 09:11,10000,STOCK COUNT 2018-11-08,1745,609,0,4,2018-11-10 09:37:22,13,Subash
Updated,418,PO/11/18/537/0/00418,537,0,2018-11-10 09:11,22400,STOCK COUNT 2018-11-08,1745,609,3100,4,2018-11-10 09:37:33,13,Subash
Created,418,PO/11/18/537/0/00418,537,0,2018-11-10 09:11,24150,STOCK COUNT 2018-11-08,1746,610,1750,1,2018-11-10 09:39:30,13,Subash
Created,418,PO/11/18/537/0/00418,537,0,2018-11-10 09:11,60450,STOCK COUNT 2018-11-08,1747,233,1650,22,2018-11-10 09:40:27,13,Subash
Created,418,PO/11/18/537/0/00418,537,0,2018-11-10 09:11,101736.78,STOCK COUNT 2018-11-08,1748,216,6881.13,6,2018-11-10 09:41:54,13,Subash
Created,418,PO/11/18/537/0/00418,537,0,2018-11-10 09:11,122707.86,STOCK COUNT 2018-11-08,1749,215,6990.36,3,2018-11-10 09:42:20,13,Subash
Created,418,PO/11/18/537/0/00418,537,0,2018-11-10 09:11,129477.78,STOCK COUNT 2018-11-08,1750,211,55.04,123,2018-11-10 09:43:28,13,Subash
Created,418,PO/11/18/537/0/00418,537,0,2018-11-10 09:11,191888.04,STOCK COUNT 2018-11-08,1751,206,10401.71,6,2018-11-10 09:45:08,13,Subash
Created,418,PO/11/18/537/0/00418,537,0,2018-11-10 09:11,239362.54,STOCK COUNT 2018-11-08,1752,210,4747.45,10,2018-11-10 09:45:49,13,Subash
Created,418,PO/11/18/537/0/00418,537,0,2018-11-10 09:11,456147.54,STOCK COUNT 2018-11-08,1753,225,227,955,2018-11-10 09:48:54,13,Subash
Posted,418,,,,,,,,,,,2018-11-10 09:49:04,13,Subash
Posted,418,,,,,,,,,,,2018-11-10 09:49:05,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,1482,,1754,31,494,3,2018-11-10 10:52:42,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,1482,,1755,611,0,3,2018-11-10 10:53:25,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,1482,,1755,611,0,4,2018-11-10 10:53:54,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,4242,,1756,612,690,4,2018-11-10 10:54:57,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,4242,,1757,613,0,1,2018-11-10 10:55:25,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,4242,,1757,613,0,2,2018-11-10 10:55:46,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,9242,,1758,614,2500,2,2018-11-10 10:56:07,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,9522,,1759,815,280,1,2018-11-10 10:58:18,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,43203.72,,1760,204,11227.24,3,2018-11-10 10:58:52,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,271236.72,,1761,201,25337,9,2018-11-10 10:59:12,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,286096.32,,1762,209,4953.2,3,2018-11-10 11:00:05,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,308179.95,,1763,208,22083.63,1,2018-11-10 11:00:24,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,325622.82,,1764,615,5814.29,3,2018-11-10 11:00:43,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,452307.82,,1761,201,25337,14,2018-11-10 11:01:14,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,548140.72,,1765,198,47916.45,2,2018-11-10 11:01:28,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,582874.04,,1766,221,17366.66,2,2018-11-10 11:01:45,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,825118.25,,1767,195,18634.17,13,2018-11-10 11:02:18,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,893312.25,,1768,212,34097,2,2018-11-10 11:03:25,13,Subash
Created,419,PO/11/18/537/0/00419,537,0,2018-11-10 10:48,943006.77,,1769,196,49694.52,1,2018-11-10 11:03:49,13,Subash
Posted,419,,,,,,,,,,,2018-11-10 11:04:18,13,Subash
Created,420,PO/11/18/537/0/00420,537,0,2018-11-10 11:21,2500,,1770,603,2500,1,2018-11-10 11:27:46,13,Subash
Created,420,PO/11/18/537/0/00420,537,0,2018-11-10 11:21,9500,,1771,610,1750,4,2018-11-10 11:29:14,13,Subash
Created,420,PO/11/18/537/0/00420,537,0,2018-11-10 11:21,17000,,1772,566,2500,3,2018-11-10 11:31:28,13,Subash
Created,420,PO/11/18/537/0/00420,537,0,2018-11-10 11:21,30663.2,,1773,750,13663.2,1,2018-11-10 11:31:50,13,Subash
Created,420,PO/11/18/537/0/00420,537,0,2018-11-10 11:21,32830,,1774,558,2166.8,1,2018-11-10 11:32:15,13,Subash
Created,420,PO/11/18/537/0/00420,537,0,2018-11-10 11:21,46493.2,,1773,750,13663.2,2,2018-11-10 11:34:39,13,Subash
Updated,420,PO/11/18/537/0/00420,537,0,2018-11-10 11:21,48660,,1774,558,2166.8,2,2018-11-10 11:38:13,13,Subash
Posted,420,,,,,,,,,,,2018-11-10 11:38:16,13,Subash
Created,421,PO/11/18/537/0/00421,537,0,2018-11-10 11:41,57960,,1775,199,9660,6,2018-11-10 11:45:04,13,Subash
Created,421,PO/11/18/537/0/00421,537,0,2018-11-10 11:41,266588.68,,1776,200,8024.18,26,2018-11-10 11:45:34,13,Subash
Created,421,PO/11/18/537/0/00421,537,0,2018-11-10 11:41,492860.72,,1777,197,13310.12,17,2018-11-10 11:45:50,13,Subash
Created,421,PO/11/18/537/0/00421,537,0,2018-11-10 11:41,597060.68,,1778,221,17366.66,6,2018-11-10 11:46:13,13,Subash
Created,421,PO/11/18/537/0/00421,537,0,2018-11-10 11:41,696449.72,,1779,196,49694.52,2,2018-11-10 11:47:06,13,Subash
Created,421,PO/11/18/537/0/00421,537,0,2018-11-10 11:41,696679.52,,1780,187,45.96,5,2018-11-10 11:47:34,13,Subash
Posted,421,,,,,,,,,,,2018-11-10 11:47:44,13,Subash
Created,422,PO/11/18/537/0/00422,537,0,2018-11-10 12:02,75000,,1781,566,2500,30,2018-11-10 12:06:58,13,Subash
Created,422,PO/11/18/537/0/00422,537,0,2018-11-10 12:02,75000,,1782,601,0,11,2018-11-10 12:07:35,13,Subash
Created,422,PO/11/18/537/0/00422,537,0,2018-11-10 12:02,75000,,1783,737,0,4,2018-11-10 12:08:04,13,Subash
Created,422,PO/11/18/537/0/00422,537,0,2018-11-10 12:02,75000,,1784,602,0,3,2018-11-10 12:08:25,13,Subash
Updated,422,PO/11/18/537/0/00422,537,0,2018-11-10 12:02,75000,,1784,602,0,2,2018-11-10 12:08:37,13,Subash
Created,422,PO/11/18/537/0/00422,537,0,2018-11-10 12:02,84906.39,,1785,186,9906.39,1,2018-11-10 12:12:39,13,Subash
Created,422,PO/11/18/537/0/00422,537,0,2018-11-10 12:02,98976.39,,1786,214,7035,2,2018-11-10 12:13:01,13,Subash
Created,422,PO/11/18/537/0/00422,537,0,2018-11-10 12:02,172312.39,,1787,213,9167,8,2018-11-10 12:13:24,13,Subash
Created,422,PO/11/18/537/0/00422,537,0,2018-11-10 12:02,181557.39,,1788,207,9245,1,2018-11-10 12:13:39,13,Subash
Created,422,PO/11/18/537/0/00422,537,0,2018-11-10 12:02,184191.63,,1789,203,27.44,96,2018-11-10 12:14:14,13,Subash
Created,422,PO/11/18/537/0/00422,537,0,2018-11-10 12:02,185700.83,,1789,203,27.44,151,2018-11-10 12:14:32,13,Subash
Created,422,PO/11/18/537/0/00422,537,0,2018-11-10 12:02,264159.41,,1790,205,13076.43,6,2018-11-10 12:14:59,13,Subash
Created,422,PO/11/18/537/0/00422,537,0,2018-11-10 12:02,989307.89,,1791,202,3962.56,183,2018-11-10 12:16:57,13,Subash
Posted,422,,,,,,,,,,,2018-11-10 12:17:17,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,95220,,1792,191,9522,10,2018-11-10 12:33:29,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,95220,,,,,,2018-11-10 12:34:56,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,113470,,1793,190,18250,1,2018-11-10 12:35:26,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,303910,,1794,189,9522,20,2018-11-10 12:35:45,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,389608,,1795,192,9522,9,2018-11-10 12:36:47,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,522917,,1796,560,12119,11,2018-11-10 12:37:22,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,759172.34,,1797,222,1663.77,142,2018-11-10 12:37:43,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,916075.67,,1798,557,2752.69,57,2018-11-10 12:38:01,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,965912.07,,1799,558,2166.8,23,2018-11-10 12:38:16,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,1317690.07,,1800,219,25127,14,2018-11-10 12:38:54,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,1317690.07,,,,,,2018-11-10 12:40:16,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,1357626.07,,1801,194,13312,3,2018-11-10 12:40:50,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,1357626.07,,1802,605,0,1,2018-11-10 12:41:12,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,1360126.07,,1803,603,2500,1,2018-11-10 12:41:42,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,1360126.07,,1804,604,0,1,2018-11-10 12:42:11,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,1543543.59,,1805,561,3527.26,52,2018-11-10 12:42:38,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,1583374.29,,1806,559,379.34,105,2018-11-10 12:43:03,13,Subash
Created,423,PO/11/18/537/0/00423,537,0,2018-11-10 12:29,1677553.71,,1807,554,47089.71,2,2018-11-10 12:43:25,13,Subash
Posted,423,,,,,,,,,,,2018-11-10 12:43:33,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,84465,Stock Count 2018-11-08,1808,232,16893,5,2018-11-10 13:01:41,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1684552.45,Stock Count 2018-11-08,1809,246,24616.73,65,2018-11-10 13:03:14,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1687802.45,Stock Count 2018-11-08,1810,1012,3250,1,2018-11-10 13:09:00,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1693202.45,Stock Count 2018-11-08,1811,824,5400,1,2018-11-10 13:09:36,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1696452.45,Stock Count 2018-11-08,1812,1009,3250,1,2018-11-10 13:09:56,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1699702.45,Stock Count 2018-11-08,1813,1010,3250,1,2018-11-10 13:10:26,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1702952.45,Stock Count 2018-11-08,1814,1011,3250,1,2018-11-10 13:10:39,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1709752.45,Stock Count 2018-11-08,1815,27,3400,2,2018-11-10 13:10:56,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1711152.45,Stock Count 2018-11-08,1816,875,700,2,2018-11-10 13:11:10,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1712070.99,Stock Count 2018-11-08,1817,172,1.89,486,2018-11-10 13:11:33,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1713120.99,Stock Count 2018-11-08,1818,794,350,3,2018-11-10 13:11:50,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1713420.99,Stock Count 2018-11-08,1819,678,10,30,2018-11-10 13:13:31,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1713952.99,Stock Count 2018-11-08,1820,742,28,19,2018-11-10 13:13:42,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1715652.99,Stock Count 2018-11-08,1821,124,68,25,2018-11-10 13:14:34,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1717452.99,Stock Count 2018-11-08,1822,125,90,20,2018-11-10 13:14:53,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1719764.99,Stock Count 2018-11-08,1823,126,68,34,2018-11-10 13:15:09,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1725614.99,Stock Count 2018-11-08,1824,109,130,45,2018-11-10 13:15:29,13,Subash
Updated,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1724834.99,Stock Count 2018-11-08,1824,109,130,39,2018-11-10 13:15:39,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1729034.99,Stock Count 2018-11-08,1825,110,120,35,2018-11-10 13:15:56,13,Subash
Created,424,PO/11/18/537/0/00424,537,0,2018-11-09 12:57,1737194.99,Stock Count 2018-11-08,1826,111,160,51,2018-11-10 13:16:28,13,Subash
Posted,424,,,,,,,,,,,2018-11-10 13:16:56,13,Subash
Created,425,PO/11/18/537/0/00425,537,0,2018-11-12 08:46,19500,,1827,1120,6500,3,2018-11-12 08:52:11,13,Subash
Created,426,PO/11/18/1454/0/00426,1454,0,2018-11-12 08:52,3200,,1828,1008,1600,2,2018-11-12 08:52:40,29,Manjula
Created,426,PO/11/18/1454/0/00426,1454,0,2018-11-12 08:52,3200,For Accountant Printer -Canon,,,,,2018-11-12 08:57:57,29,Manjula
Posted,425,,,,,,,,,,,2018-11-12 10:03:58,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:03:58,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:03:58,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:03:58,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:03:58,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:04:00,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:04:00,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:04:01,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:04:01,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:04:01,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:04:01,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:04:02,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:04:02,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:04:03,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:04:03,13,Subash
Posted,425,,,,,,,,,,,2018-11-12 10:04:04,13,Subash
Created,427,PO/11/18/2193/0/00427,2193,0,2018-11-12 10:56,1300,,1829,108,6.5,200,2018-11-12 10:57:27,29,Manjula
Created,428,PO/11/18/2140/0/00428,2140,0,2018-11-12 10:57,1100,,1830,1121,1100,1,2018-11-12 11:00:15,29,Manjula
Created,429,PO/11/18/1223/0/00429,1223,0,2018-11-12 11:00,115,,1831,84,115,1,2018-11-12 11:01:38,29,Manjula
Updated,429,PO/11/18/1223/0/00429,1223,0,2018-11-12 11:00,880,,1831,84,110,8,2018-11-12 11:01:50,29,Manjula
Created,429,PO/11/18/1223/0/00429,1223,0,2018-11-12 11:00,880,,,,,,2018-11-12 11:03:00,29,Manjula
Created,429,PO/11/18/1223/0/00429,1223,0,2018-11-12 11:00,925,,1832,80,45,1,2018-11-12 11:07:27,29,Manjula
Created,429,PO/11/18/1223/0/00429,1223,0,2018-11-12 11:00,925,,,,,,2018-11-12 11:07:36,29,Manjula
Created,429,PO/11/18/1223/0/00429,1223,0,2018-11-12 11:00,925,,,,,,2018-11-12 11:08:40,29,Manjula
Created,429,PO/11/18/1223/0/00429,1223,0,2018-11-12 11:00,925,,,,,,2018-11-12 11:21:56,29,Manjula
Created,430,PO/11/18/537/0/00430,537,0,2018-11-12 11:47,150,,1833,606,150,1,2018-11-12 11:51:16,13,Subash
Posted,430,,,,,,,,,,,2018-11-12 11:51:22,13,Subash
Created,431,PO/11/18/537/0/00431,537,0,2018-11-12 13:49,117,Sugath Dandeniya Issue,1834,101,9,13,2018-11-12 13:55:57,13,Subash
Updated,431,PO/11/18/537/0/00431,537,0,2018-11-12 13:49,225,Sugath Dandeniya Issue,1834,101,9,25,2018-11-12 13:56:12,13,Subash
Created,431,PO/11/18/537/0/00431,537,0,2018-11-12 13:49,16785,Sugath Dandeniya Issue,1835,159,46,360,2018-11-12 13:56:47,13,Subash
Created,431,PO/11/18/537/0/00431,537,0,2018-11-12 13:49,19705,Sugath Dandeniya Issue,1836,79,365,8,2018-11-12 13:57:55,13,Subash
Created,431,PO/11/18/537/0/00431,537,0,2018-11-12 13:49,19895,Sugath Dandeniya Issue,1837,847,190,1,2018-11-12 13:59:36,13,Subash
Updated,431,PO/11/18/537/0/00431,537,0,2018-11-12 13:49,20655,Sugath Dandeniya Issue,1837,847,190,5,2018-11-12 13:59:45,13,Subash
Created,431,PO/11/18/537/0/00431,537,0,2018-11-12 13:49,21105,Sugath Dandeniya Issue,1838,653,450,1,2018-11-12 14:00:09,13,Subash
Updated,431,PO/11/18/537/0/00431,537,0,2018-11-12 13:49,27405,Sugath Dandeniya Issue,1838,653,450,15,2018-11-12 14:00:16,13,Subash
Posted,431,,,,,,,,,,,2018-11-12 14:00:38,13,Subash
Created,432,PO/11/18/537/0/00432,537,0,2018-11-12 14:03,10500,,1839,1064,10500,1,2018-11-12 14:07:39,13,Subash
Created,432,PO/11/18/537/0/00432,537,0,2018-11-12 14:03,61611.9,,1840,965,7301.7,7,2018-11-12 14:08:06,13,Subash
Updated,432,PO/11/18/537/0/00432,537,0,2018-11-12 14:03,32856,,1841,435,3726,6,2018-11-12 14:53:13,13,Subash
Updated,432,PO/11/18/537/0/00432,537,0,2018-11-12 14:03,27697,,1842,446,5341,1,2018-11-12 14:53:40,13,Subash
Posted,432,,,,,,,,,,,2018-11-12 14:53:46,13,Subash
Created,433,PO/11/18/537/0/00433,537,0,2018-11-12 15:11,15200,,1843,1082,3040,5,2018-11-12 15:15:10,13,Subash
Posted,433,,,,,,,,,,,2018-11-12 15:15:35,13,Subash
Created,434,PO/11/18/537/0/00434,537,0,2018-11-12 15:22,10500,,1844,1064,10500,1,2018-11-12 15:28:55,13,Subash
Created,434,PO/11/18/537/0/00434,537,0,2018-11-12 15:22,61611.9,,1845,965,7301.7,7,2018-11-12 15:34:02,13,Subash
Created,434,PO/11/18/537/0/00434,537,0,2018-11-12 15:22,71611.9,,1846,297,10000,1,2018-11-12 15:41:13,13,Subash
Created,434,PO/11/18/537/0/00434,537,0,2018-11-12 15:22,79533.33,,1847,292,7921.43,1,2018-11-12 15:41:29,13,Subash
Created,434,PO/11/18/537/0/00434,537,0,2018-11-12 15:22,79533.33,,,,,,2018-11-12 15:41:43,13,Subash
Created,434,PO/11/18/537/0/00434,537,0,2018-11-12 15:22,83133.33,,1848,45,3600,1,2018-11-12 15:41:56,13,Subash
Created,434,PO/11/18/537/0/00434,537,0,2018-11-12 15:22,94133.33,,1849,321,11000,1,2018-11-12 15:42:14,13,Subash
Posted,434,,,,,,,,,,,2018-11-12 15:42:41,13,Subash
Posted,434,,,,,,,,,,,2018-11-12 15:42:42,13,Subash
Posted,434,,,,,,,,,,,2018-11-12 15:42:43,13,Subash
Posted,434,,,,,,,,,,,2018-11-12 15:42:44,13,Subash
Posted,434,,,,,,,,,,,2018-11-12 15:42:44,13,Subash
Posted,434,,,,,,,,,,,2018-11-12 15:42:45,13,Subash
Posted,428,,,,,,,,,,,2018-11-12 16:37:42,13,Subash
Created,427,PO/11/18/2193/0/00427,2193,0,2018-11-12 10:56,1300,,,,,,2018-11-12 16:42:31,13,Subash
Posted,427,,,,,,,,,,,2018-11-12 16:42:35,13,Subash
Created,429,PO/11/18/1223/0/00429,1223,0,2018-11-12 11:00,925,For Dr.Wariyapola,,,,,2018-11-12 16:50:59,13,Subash
Posted,429,,,,,,,,,,,2018-11-12 16:51:00,13,Subash
Created,435,PO/11/18/1223/0/00435,1223,0,2018-11-12 16:49,384,,1850,80,48,8,2018-11-12 16:53:01,13,Subash
Created,435,PO/11/18/1223/0/00435,1223,0,2018-11-12 16:49,1264,,1851,84,110,8,2018-11-12 16:53:19,13,Subash
Posted,435,,,,,,,,,,,2018-11-12 16:53:27,13,Subash
Posted,360,,,,,,,,,,,2018-11-12 16:58:47,13,Subash
Created,436,PO/11/18/537/0/00436,537,0,2018-11-12 17:26,39,,1852,185,39,1,2018-11-12 17:30:34,13,Subash
Created,436,PO/11/18/537/0/00436,537,0,2018-11-12 17:26,39,Keells Super Chilaw,,,,,2018-11-12 17:31:14,13,Subash
Posted,436,,,,,,,,,,,2018-11-12 17:31:16,13,Subash
Posted,436,,,,,,,,,,,2018-11-12 17:31:18,13,Subash
Created,437,PO/11/18/1640/0/00437,1640,0,2018-11-13 10:15,4,,1853,1122,4,1,2018-11-13 10:16:45,29,Manjula
Created,437,PO/11/18/1640/0/00437,1640,0,2018-11-13 10:15,4,,,,,,2018-11-13 10:16:57,29,Manjula
Created,438,PO/11/18/537/0/00438,537,0,2018-11-13 11:42,10972.82,,1854,188,10972.82,1,2018-11-13 11:46:02,13,Subash
Posted,438,,,,,,,,,,,2018-11-13 11:46:06,13,Subash
Created,439,PO/11/18/1355/0/00439,1355,0,2018-11-13 11:56,87,,1855,178,29,3,2018-11-13 11:57:25,29,Manjula
Created,439,PO/11/18/1355/0/00439,1355,0,2018-11-13 11:56,87,,,,,,2018-11-13 11:58:40,29,Manjula
Created,440,PO/11/18/2195/0/00440,2195,0,2018-11-13 12:15,60,,1856,1123,60,1,2018-11-13 12:15:48,29,Manjula
Created,441,PO/11/18/2196/0/00441,2196,0,2018-11-13 12:16,1600,,1857,1124,1600,1,2018-11-13 12:16:43,29,Manjula
Created,441,PO/11/18/2196/0/00441,2196,0,2018-11-13 12:16,1600,,,,,,2018-11-13 12:18:57,29,Manjula
Created,441,PO/11/18/2196/0/00441,2196,0,2018-11-13 12:16,1620,,1858,85,2,10,2018-11-13 12:19:26,29,Manjula
Created,441,PO/11/18/2196/0/00441,2196,0,2018-11-13 12:16,1680,,1859,1125,15,4,2018-11-13 12:19:50,29,Manjula
Created,441,PO/11/18/2196/0/00441,2196,0,2018-11-13 12:16,1680,,,,,,2018-11-13 12:20:05,29,Manjula
Created,441,PO/11/18/2196/0/00441,2196,0,2018-11-13 12:16,1680,,,,,,2018-11-13 12:20:23,29,Manjula
Created,441,PO/11/18/2196/0/00441,2196,0,2018-11-13 12:16,1680,,,,,,2018-11-13 12:20:36,29,Manjula
Created,442,PO/11/18/1476/0/00442,1476,0,2018-11-13 12:20,250,,1860,1126,250,1,2018-11-13 12:21:38,29,Manjula
Created,442,PO/11/18/1476/0/00442,1476,0,2018-11-13 12:20,350,,1861,1127,100,1,2018-11-13 12:22:37,29,Manjula
Created,442,PO/11/18/1476/0/00442,1476,0,2018-11-13 12:20,600,,1862,1128,250,1,2018-11-13 12:23:18,29,Manjula
Created,442,PO/11/18/1476/0/00442,1476,0,2018-11-13 12:20,650,,1863,1129,50,1,2018-11-13 12:23:42,29,Manjula
Created,442,PO/11/18/1476/0/00442,1476,0,2018-11-13 12:20,650,,,,,,2018-11-13 12:24:44,29,Manjula
Created,442,PO/11/18/1476/0/00442,1476,0,2018-11-13 12:20,650,,,,,,2018-11-13 12:25:00,29,Manjula
Created,443,PO/11/18/2198/0/00443,2198,0,2018-11-13 12:31,750,,1864,1131,750,1,2018-11-13 12:32:51,29,Manjula
Created,443,PO/11/18/2198/0/00443,2198,0,2018-11-13 12:31,950,,1865,1132,200,1,2018-11-13 12:34:49,29,Manjula
Created,443,PO/11/18/2198/0/00443,2198,0,2018-11-13 12:31,950,,,,,,2018-11-13 12:34:58,29,Manjula
